name,id
Mentha piperita subsp. citrata,650269
Mentha piperita var. citrata,650269
Mentha x piperita nothosubsp. citrata,650269
Mentha x piperita subsp. citrata (Ehrh.) Briq.,650269
Mentha x piperita subsp. citrata,650269
Mentha x piperita var. citrata (Ehrh.) Briq.,650269
Mentha x piperita var. citrata,650269
Mentha arvensis,292239
field mint,292239
Mentha arvensis L.,292239
wild mint,292239
Mentha longifolia,38859
horsemint,38859
Mentha candicans,38859
Mentha longifolia (L.) Huds.,38859
Mentha longifolia var. candicans (Mill.) Rouy,1045992
Mentha longifolia var. candicans,1045992
Mentha spicata,29719
Mentha cordifolia,29719
Mentha crispa var. crispata f. reticulata,29719
Mentha spicata L.,29719
Mentha viridis (L.) L.,29719
Mentha viridis,29719
Mentha x cordifolia Opiz ex Fresen.,29719
Mentha x cordifolia,29719
Mentha x villosa var. cordifolia (Opiz ex Fresen.) Lebeau,29719
Mentha x villosa var. cordifolia,29719
spearmint,29719
Mentha microphylla K.Koch,1150290
Mentha microphylla,1150290
Mentha spicata subsp. condensata (Briq.) Greuter & Burdet,1150290
Mentha spicata subsp. condensata,1150290
Mentha x gracilis,241069
ginger mint,241069
Mentha arvensis x Mentha spicata,241069
Mentha gracilis,241069
Mentha x cardiaca J.Gerard ex Baker,241069
Mentha x cardiaca,241069
Mentha x gentilis auct.,241069
Mentha x gentilis,241069
Mentha x gracilis Sole,241069
red mint,241069
Scotch spearmint,241069
Mentha x piperita,34256
Mentha aquatica x Mentha spicata,34256
Mentha piperita,34256
Mentha x piperita L.,34256
Mentha x piperita var. officinalis f. rubescens,34256
Mentha x piperita var. officinalis,34256
peppermint,34256
Mercenaria mercenaria,6596
northern quahog,6596
Mercurialis annua,3986
annual mercury,3986
herb mercury,3986
Meretrix lamarckii,157363
Korean hard clam,157363
"Meretrix lamarckii Deshayes, 1853",157363
Meretrix lamarcki,157363
Meretrix lusoria,74491
Meretrix meretrix,291251
Asiatic hard clam,291251
"Meretrix meretrix (Linnaeus, 1758)",291251
Mergus serrator,8879
Meriones unguiculatus,10047
Mongolian gerbil,10047
Mongolian jird,10047
Merlangius merlangus,8058
"Gadus merlangus Linnaeus, 1758",8058
Gadus merlangus,8058
"Merlangius merlangus (Linnaeus, 1758)",8058
whiting,8058
Mermis nigrescens,70421
Mesembryanthemum crystallinum,3544
common iceplant,3544
Mesembryanthemum cristallinum,3544
Mesembryanthemum crystallinum L.,3544
Mesenchytraeus solifugus,223748
glacier ice worm,223748
Mesobuthus eupeus,34648
Buthus eupeus,34648
lesser Asian scorpion,34648
Buthus eupeus philippovitschi,869981
"Mesobuthus eupeus philippovitschi (Birula, 1905)",869981
Mesobuthus eupeus philippovitschi,869981
Mesobuthus martensii,34649
Buthus martensii Karsch,34649
Buthus martensii,34649
Buthus martensi Karsch,34649
Buthus martensi,34649
Chinese scorpion,34649
Manchurian scorpion,34649
"Mesobuthus martensii (Karsch, 1879)",34649
Mesobuthus martensi,34649
Mesobuthus tamulus,34647
Buthus tamulus,34647
eastern Indian scorpion,34647
Indian red scorpion,34647
"Mesobuthus tamulus (Fabricius, 1798)",34647
Mesobuthus tamulus tamulus,673382
Mesocestoides vogae,160009
Mesocestoides vogae Elges 1991,160009
Mesocricetus auratus,10036
golden hamster,10036
Golden hamsters,10036
"Mesocricetus auratus Waterhouse, 1839",10036
Syrian golden hamster,10036
Syrian golden hamsters,10036
Syrian hamster,10036
Syrian hamsters,10036
Mesocricetus sp.,10038
Mesoplodon bidens,48745
Sowerby's beaked whale,48745
Mesoplodon stejnegeri,52114
"Mesoplodon stejnegeri True, 1885",52114
Stejneger's beaked whale,52114
Mesostigma viride,41882
Mesotaenium caldariorum,31321
Mesotaenium caldariorum (Lagerheim) Hansgirg,31321
Mespilus germanica,36616
Crataegus germanica (L.) Kuntze,36616
Crataegus germanica,36616
medlar,36616
Mespilus germanica L.,36616
Messor bouvieri,88063
Messor bouvieri Bondroit,88063
Metacrinus rotundus,228699
Metapenaeus ensis,32278
"Metapenaeus ensis (De Haan, 1844)",32278
Metarhizium anisopliae,5530
ARSEF 7487,5530
Cordyceps sp. CRRI-67,5530
Entomophthora anisopliae,5530
Isaria anisopliae,5530
Metarhizium anisopliae var. anisopliae,5530
Metarhizium sp. CRRI-68,5530
Metarhizium sp. CRRI-69,5530
Penicillium anisopliae,5530
Metarhizium anisopliae BRIP 53284,1291519
Metarhizium anisopliae var. acridum,92637
ARSEF 7486,92637
"Metarhizium acridum (Driver & Milner) J.F. Bisch., Rehner & Humber, 2009",92637
Metarhizium acridum,92637
Metarhizium acridum CQMa 102,655827
Metarhizium anisopliae var. acridum CQMa 102,655827
Metarhizium flavoviride,92630
ARSEF 2133,92630
ATCC 32969,92630
CBS 218.56,92630
IHEM 3994,92630
IHEM:3994,92630
IMI 170146,92630
"Metarhizium flavoviride W. Gams & Rozsypal, 1973",92630
NRRL 13971,92630
Metarhizium flavoviride var. type E,92635
Metasequoia glyptostroboides,3371
Metasequoia glyptostroboides Hu & W.C.Cheng,3371
Metopolophium dirhodum,44670
"Metopolophium dirhodum (Walker, 1849)",44670
rose-grain aphid,44670
Metopus es,392813
Metridia longa,114071
Metridium senile,6116
brown sea anemone,6116
frilled sea anemone,6116
"Priapus senilis Linnaeus, 1761",6116
Priapus senilis,6116
Metridium senile fimbriatum,1147133
"Metridium senile fimbriatum (Verrill, 1865)",1147133
Metroxylon sagu,93297
Metroxylon sagu Rottb.,93297
sago palm,93297
Michelia chapensis,86758
"Magnolia chapensis (Dandy) Sima, 2001",86758
Magnolia chapensis,86758
"Michelia chapensis Dandy, 1929",86758
Microbotryum violaceum,5272
GLM 50283,5272
GLM50283,5272
"Microbotryum violaceum (Pers.) G. Deml & Oberw., 1982",5272
"Uredo violacea Pers., 1797",5272
Ustilago violacea (Pers.) Roussel,5272
Ustilago violacea,5272
Microcebus murinus,30608
gray mouse lemur,30608
grey mouse lemur,30608
Microcitrus sp. citruspark01,170991
Citrus sp. citruspark01,170991
Microdochium nivale,5520
Fusarium nivale,5520
Microdochium nivale var. nivale,2082195
Microgadus tomcod,34823
Atlantic tomcod,34823
Micromalthus debilis,292448
Micromurexia habbema,418664
Antechinus habbema,418664
"Antechinus habbema Tate & Archbold, 1941",418664
Habbema dasyure,418664
"Micromurexia habbema (Tate & Archbold, 1941)",418664
Murexia habbema,418664
"Murexia habbema (Tate & Archbold, 1941)",418664
Microplitis croceipes,72115
Microplitis mediator,375433
"Microplitis mediator (Haliday, 1834)",375433
Micropogonias undulatus,29154
Atlantic croaker,29154
Micropogon undulatus,29154
Micropterus dolomieu,147949
"Micropterus dolomieu Lacepede, 1802",147949
smallmouth bass,147949
smallmouth blackbass,147949
Micropterus salmoides,27706
Huro salmoides,27706
"Labrus salmoides Lacepede, 1802",27706
Labrus salmoides,27706
Labrus salmonides,27706
largemouth bass,27706
largemouth blackbass,27706
"Micropterus salmoides (Lacepede, 1802)",27706
"Micropterus salmoides salmoides (Lacepede, 1802)",489037
Micropterus salmoides salmoides,489037
northern largemouth bass,489037
northern largemouth blackbass,489037
Microthlaspi perfoliatum,126278
"Microthlaspi perfoliatum (L.) F.K.Mey., 1973",126278
"Thlaspi perfoliatum L., 1753",126278
Thlaspi perfoliatum,126278
Microtus arvalis,47230
Common vole,47230
"Microtus arvalis (Pallas, 1778)",47230
Microtus fortis,100897
Alexandromys fortis,100897
"Microtus fortis Buechner, 1889",100897
reed vole,100897
Microtus fortis pelliceus,798064
"Microtus fortis pelliceus Thomas, 1911",798064
Microtus fortis calamorum,311220
"Microtus fortis calamorum Thomas, 1902",311220
Yangtze vole,311220
Microtus fortis fortis,311338
Microtus kikuchii,100899
Taiwan vole,100899
Volemys kikuchii,100899
Microtus mexicanus,79689
Mexican vole,79689
Microtus mexicanus hualpaiensis,132592
Microtus montanus,88450
montane vole,88450
"Microtus montanus nanus (Merriam, 1891)",1392766
Microtus montanus nanus,1392766
Microtus montebelli,79202
Japanese grass vole,79202
Microtus ochrogaster,79684
prairie vole,79684
prairie voles,79684
Microtus oeconomus,64717
"Microtus oeconomus (Pallas, 1776)",64717
root vole,64717
tundra vole,64717
"Microtus oeconomus suntaricus Dukelski, 1928",797974
Microtus oeconomus suntaricus,797974
Micrurus corallinus,54390
AMNH 3911,54390
painted coral snake,54390
Mimosa pudica,76306
Mimosa pudica L.,76306
sensitive-plant,76306
Mimulus guttatus,4155
common monkey flower,4155
Erythranthe guttata (Fisch. ex DC.) G.L.Nesom,4155
Erythranthe guttata,4155
Mimulus guttatus Fisch. ex DC.,4155
Mimulus guttatus subsp. guttatus,4155
spotted monkey flower,4155
yellow monkey flower,4155
Mimulus lewisii,69919
Erythranthe lewisii (Pursh) G.L.Nesom & N.S.Fraga,69919
Erythranthe lewisii,69919
Mimulus lewisii Pursh,69919
Mimulus ringens,188307
Mimulus ringens L.,188307
Miopithecus talapoin,36231
Cercopithecus talapoin,36231
talapoin,36231
Miopithecus talapoin talapoin,560240
Mirabilis expansa,213308
Mirabilis expansa (Ruiz & Pav.) Standl.,213308
Mirabilis jalapa,3538
garden four-o'clock,3538
Mirabilis jalapa L.,3538
Mirocaris fortunata,98093
Mirounga angustirostris,9716
"Mirounga angustirostris (Gill, 1866)",9716
Northern elephant seal,9716
Mirounga leonina,9715
"Mirounga leonina (Linnaeus, 1758)",9715
Southern elephant seal,9715
Miscanthus floridulus,154761
Miscanthus sinensis,62337
eulalia,62337
Miscanthus sinensis Andersson,62337
Saccharum japonicum,62337
Saccharum japonicum Thunb.,62337
Miscanthus sinensis f. gracillimus (Hitchc.) Ohwi,1074821
Miscanthus sinensis f. gracillimus,1074821
Miscanthus sinensis subsp. sinensis var. sinensis f. gracillimus,1074821
Miscanthus sinensis f. glaber,91809
Miscanthus glaber,91809
Miscanthus sinensis f. glaber Honda,91809
Miscanthus sinensis subsp. sinensis var. sinensis f. glabra,91809
Miscanthus sinensis var. glaber,91809
Miscanthus sinensis var. condensatus,200572
Miscanthus boninensis Nakai ex Honda,200572
Miscanthus boninensis,200572
Miscanthus condensatus Hack.,200572
Miscanthus condensatus,200572
Miscanthus sinensis subsp. condensatus (Hack.) T.Koyama,200572
Miscanthus sinensis subsp. condensatus,200572
Miscanthus sinensis var. condensatus (Hack.) Makino,200572
Miscanthus transmorrisonensis,74665
Miscanthus sinensis var. transmorrisonensis,74665
Miscanthus x giganteus,183674
Miscanthus giganteus,183674
Miscanthus sinensis x Miscanthus sacchariflorus,183674
"Miscanthus x giganteus J.M.Greef & Deuter ex Hodk. & Renvoize, 2001",183674
"Miscanthus x gigantheus J.M.Greef & Deuter 1993, nom. inval.",183674
Misgurnus anguillicaudatus,75329
"Cobitis anguillicaudata Cantor, 1842",75329
Cobitis anguillicaudata,75329
dojo loach,75329
golden dojo loach,75329
Japanese weatherfish,75329
"Misgurnus anguillicaudatus (Cantor, 1842)",75329
oriental weatherfish,75329
oriental weatherloach,75329
weather loach,75329
Misgurnus fossilis,7984
"Cobitis fossilis Linnaeus, 1758",7984
Cobitis fossilis,7984
"Misgurnus fossilis (Linnaeus, 1758)",7984
weatherfish,7984
Misgurnus mizolepis,93600
Chinese fine-scaled loach,93600
Chinese weather loach,93600
"Misgurnus mizolepis Guenther, 1888",93600
Misopates orontium,102599
Antirrhinum orontium L.,102599
Antirrhinum orontium,102599
Misopates orontium (L.) Raf.,102599
Mitrocoma cellularia,31874
"Laodicea cellularia Agassiz in Agassiz, 1862",31874
Laodicea cellularia,31874
Mizuhopecten yessoensis,6573
ezo giant scallop,6573
"Mizuhopecten yessoensis (Jay, 1956)",6573
Patinopecten yessoensis,6573
Patiopecten yessoensis,6573
Yesso scallop,6573
Mnemiopsis leidyi,27923
American comb jelly,27923
"Mnemiopsis leidyi Agassiz, 1865",27923
Mnemiopsis mccradyi,27923
sea walnut,27923
warty comb jelly,27923
Moina macrocopa,150844
"Moina macrocopa (Straus, 1820)",150844
Moina sp. MKC-2010,150844
Moina macrocopa macrocopa,152157
Moina rectirostris,262336
Molgula occulta,30283
"Molgula occulta Kupffer, 1875",30283
Molgula oculata,27575
"Molgula oculata Forbes, 1848",27575
Molgula tectiformis,30286
"Molgula tectiformis Nishikawa, 1991",30286
Momordica balsamina,3672
balsam apple,3672
Momordica balsamina L.,3672
Momordica charantia,3673
balsam pear,3673
bitter gourd,3673
bitter melon,3673
Momordica charantia L.,3673
Momordica charantia var. charantia,2218518
Monachus schauinslandi,29088
Hawaiian monk seal,29088
"Monachus schauinslandi Matschie, 1905",29088
Neomonachus schauinslandi,29088
Monacrosporium coelobrochum,415349
Monacrosporium cystosporum,230301
Monacrosporium cystosporium,230301
Monacrosporium elegans,97336
Monascus aurantiacus,225353
Monascus pilosus,89488
ATCC 16363,89488
CBS 286.34,89488
FRR 2194,89488
IFO 4480,89488
Monascus purpureus,5098
ATCC 16361 [[Monascus araneosus]],5098
ATCC 16365,5098
ATCC 16367 [[Monascus rubiginosus]],5098
ATCC 16426,5098
CBS 109.07,5098
CBS 284.34 [[Monascus araneosus]],5098
CBS 288.34 [[Monascus rubiginosus]],5098
CECT 2955,5098
DSM 1604 [[Monascus rubiginosus]],5098
FRR 2190 [[Monascus araneosus]],5098
IFO 4482 [[Monascus araneosus]],5098
IFO 4484 [[Monascus rubiginosus]],5098
IFO 4513,5098
IMI 210765,5098
Monascus albidus,5098
Monascus anka,5098
Monascus araneosus,5098
Monascus purpurea,5098
Monascus rubiginosus,5098
NRRL 1596,5098
Monascus purpureus NRRL 1596,1149898
Moneuplotes crassus,5936
Euplotes crassus,5936
Moniezia expansa,28841
sheep tapeworm,28841
Monilinia fructicola,38448
Monilinia fructicola (G. Winter) Honey,38448
Monilinia fructigena,38457
Moniliophthora perniciosa,153609
Crinipellis perniciosa,153609
Marasmius perniciosus,153609
Moniliophthora perniciosa FA553,554373
Monocercomonoides sp. PA203,453998
Monochamus alternatus,192382
Japanese pine sawyer beetle,192382
Japanese pine sawyer,192382
"Monochamus alternatus Hope, 1842",192382
"Monochamus alternatus endai Makihara, 2004",692955
Monochamus alternatus endai,692955
Monochoria vaginalis,44972
"Monochoria vaginalis (Burm.f.) C.Presl, 1827",44972
"Pontederia vaginalis Burm.f., 1768",44972
Pontederia vaginalis,44972
Monoclea forsteri,93846
Monoclea forsteri Hook.,93846
Monodelphis domestica,13616
gray short-tailed opossum,13616
Monophyllus redmani,148052
"Monophyllus redmani Leach, 1821",148052
Monoplex echo,230564
Monopterus albus,43700
Fluta alba,43700
"Monopterus albus (Zuiew, 1793)",43700
Muraena alba,43700
"Muraena alba Zulew, 1793",43700
rice-field eel,43700
swamp eel,43700
Monosiga brevicollis,81824
Monosiga brevicollis ATCC 50154,487148
Monosiga ovata,81526
Monosiga ovata Kent,81526
Monostroma angicava,189348
Monostroma angicava Kjellman,189348
Monotropastrum globosum,252751
Monotropastrum globosum Andres ex H.Hara,252751
Monstera deliciosa,174217
cut-leaf-philodendron,174217
harpon,174217
Monstera deliciosa Liebm.,174217
Swiss-cheese-plant,174217
Montastraea annularis,48500
boulder star coral,48500
"Madrepora annularis Ellis & Solander, 1786",48500
Madrepora annularis,48500
Montastrea annularis,48500
"Orbicella annularis (Ellis & Solander, 1786)",48500
Orbicella annularis,48500
Montastraea cavernosa,63558
great star coral,63558
"Madrepora cavernosa Linnaeus, 1767",63558
Madrepora cavernosa,63558
Montastrea cavernosa,63558
Montastraea faveolata,48498
"Madrepora faveolata Ellis & Solander, 1786",48498
Madrepora faveolata,48498
Montastrea faveolata,48498
"Orbicella faveolata (Ellis & Solander, 1786)",48498
Orbicella faveolata,48498
Montipora sp. 20,321802
Morchella costata,100786
Morchella vulgaris,60348
LIP 0900044,60348
LIP:PhC3,60348
"Morchella esculenta  vulgaris Pers., 1801",60348
Morchella sp. Mes-17,60348
"Morchella vulgaris (Pers.: Fr.) Gray, 1821",60348
Mordacia mordax,7755
southern hemisphere lamprey,7755
southern lamprey,7755
Morinda citrifolia,43522
awl tree,43522
Indian mulberry,43522
"Morinda citrifolia L., 1753",43522
Morinda citrifolia var. citrifolia,659036
Mormoops megalophylla,59460
ghost-faced bat,59460
Morone americana,46260
"Morone americana (Gmelin, 1789)",46260
Morone americanus,46260
"Perca americana Gmelin, 1789",46260
Perca americana,46260
Roccus americana,46260
white perch,46260
Morone chrysops,46259
"Morone chrysops (Rafinesque, 1820)",46259
"Perca chrysops Rafinesque, 1820",46259
Perca chrysops,46259
white bass,46259
Morone chrysops x Morone saxatilis,45352
Morone hybrid,45352
Morone sp. 'hybrid',45352
white bass x striped sea-bass,45352
Morone saxatilis,34816
"Morone saxatilis (Walbaum, 1792)",34816
Perca saxatilis,34816
"Perca saxatilis Walbaum, 1792",34816
striped bass,34816
striped sea-bass,34816
Mortierella alliacea,204998
Mortierella alpina,64518
Mortierella sp. JZ-157,64518
Mortierella alpina B6842,1357686
Morulius calbasu,177615
"Labeo calbasu (Hamilton, 1822)",177615
Labeo calbasu,177615
orange-fin labeo,177615
Morus alba,3498
Morus alba L.,3498
Morus sinensis Hort. ex Loudon,3498
Morus sinensis,3498
white mulberry,3498
Morus alba var. atropurpurea (Roxb.) Bureau,1453101
Morus alba var. atropurpurea,1453101
Morus atropurpurea Roxb.,1453101
Morus atropurpurea,1453101
Morus bombycis,66393
Morus bombycis Koidz.,66393
Morus mongolica,229049
Mongolian mulberry,229049
Morus alba var. mongolica Bureau,229049
Morus alba var. mongolica,229049
Morus mongolica (Bureau) C.K.Schneid.,229049
Morus mongolica var. diabolica Koidz.,241893
Morus mongolica var. diabolica,241893
Morus nigra,85232
Morus nigra L.,85232
Moschus berezovskii,68408
Chinese forest musk deer,68408
"Moschus berezovskii Flerov, 1929",68408
Moschus berezovskii bijiangensis,68411
Moschus chrysogaster,68412
alpine musk deer,68412
Moschus sifanicus,68412
Mougeotia scalaris,13158
Mougeotia scalaris Hassall,13158
Mucor circinelloides,36080
AS Rm 7 [[Rhizomucor regularior]],36080
CBS 195.68,36080
CBS 384.95 [[Rhizomucor regularior]],36080
Mucor circinelloides f. circinelloides,36080
"Mucor circinelloides Tiegh., 1875",36080
Rhizomucor circinelloides f. circinelloides,36080
Rhizomucor circinelloides,36080
"Rhizomucor regularior (R.Y. Zheng & G.Q. Chen) R.Y. Zheng, X.Y. Liu & R.Y. Li, 2009",36080
Rhizomucor regularior,36080
"Rhizomucor variabilis var. regularior R.Y. Zheng & G.Q. Chen, 1993",36080
Rhizomucor variabilis var. regularior,36080
Rm-7 [[Rhizomucor regularior]],36080
Mucor circinelloides B8987,1274786
Mucor circinelloides f. lusitanicus,29924
CBS 108.17,29924
"Mucor circinelloides f. lusitanicus (Bruderl.) Schipper, 1976",29924
Mucor lusitanicus Bruderl. 1916,29924
Mucor lusitanicus,29924
Mucor racemosus var. lusitanicus,29924
Rhizomucor circinelloides f. lusitanicus,29924
Mucor lusitanicus CBS 277.49,747725
Mucor hiemalis,64493
Mucor sp. Gr22,64493
Mucor sp. heimalis,64493
Mucor hiemalis f. corticola,234845
Mucor hiemalis f. corticolus,234845
Mucor javanicus,51122
Mucor mucedo,29922
CBS 640.67,29922
Mucor racemosus,4841
ATCC 22365,4841
ATHUM 2885,4841
CBS 260.68,4841
IHEM 3158,4841
IHEM:3158,4841
IP 1249.80,4841
LCP 86.2552,4841
MUCL 29302,4841
Mucor sp. CBMAI 847,4841
NRRL 3640,4841
Rhizomucor racemosus,4841
Mucor racemosus B9645,1357677
Mugil cephalus,48193
flathead mullet,48193
Formosan gray mullet,48193
Formosan grey mullet,48193
"Mugil cephalus Linnaeus, 1758",48193
"Mugil galapagensis Ebeling, 1961",48193
Mugil galapagensis,48193
Mugil japonicus,48193
